,title,brand,category,actual_price,discount_price,rating,rating_count,discount_percent,price_category,popularity_score,revenue_potential
1049,Noise Cancelling Earbuds,Samsung,Speaker,77834.0,77532.0,3.8,3307.0,0.3880052419251227,Premium,30.79557641334561,257397038.0
1050,Wireless Bluetooth Headphones,Boat,Headphones,1182.0,827.4,2.8,16488.0,30.000000000000004,Midrange,27.189256558522708,19488816.0
1051,Smartphone with AMOLED Display,Samsung,Headphones,20524.0,19345.0,4.8,395.0,5.744494250633405,Premium,28.710788214021505,8106980.0
1052,Portable Bluetooth Speaker,Apple,Monitor,31125.0,27811.0,1.6,19901.0,10.647389558232932,Premium,15.837720813080171,619418625.0
1053,High Resolution Monitor,JBL,Headphones,71040.0,70689.0,3.6,10845.0,0.49408783783783783,Premium,33.44958585864362,770428800.0
1054,Android Tablet,OnePlus,Monitor,29185.0,27158.0,2.5,3291.0,6.945348637998972,Premium,20.248126404492403,96047835.0
1055,Smart Fitness Watch,OnePlus,Smartphone,40356.0,37543.0,4.8,18394.0,6.970462880364754,Premium,47.1352040041866,742308264.0
1056,Laptop with SSD Storage,Sony,Smartphone,3503.0,2452.1,2.3,13138.0,30.000000000000004,Premium,21.81168242697619,46022414.0
1057,Portable Bluetooth Speaker,Boat,Tablet,60541.0,57250.0,4.8,4537.0,5.435985530466956,Premium,40.41715999363098,274674517.0
1058,4K Action Camera,Dell,Laptop,2544.0,1780.8,4.6,9860.0,30.000000000000004,Premium,42.303177166728716,25083840.0
1059,High Resolution Monitor,LG,Camera,68919.0,68319.0,2.1,17435.0,0.8705872110738693,Premium,20.509213858052394,1201602765.0
1060,Wireless Bluetooth Headphones,Dell,Camera,21884.0,20247.0,4.2,19225.0,7.480350941326996,Premium,41.4288789962282,420719900.0
1061,Wireless Bluetooth Headphones,Sony,Camera,8821.0,6949.0,5.0,6618.0,21.222083663983675,Premium,43.988497900594616,58377378.0
1062,Portable Bluetooth Speaker,Apple,Tablet,50317.0,47050.0,2.0,4723.0,6.492835423415546,Premium,16.920822354634506,237647191.0
1063,Gaming Laptop,LG,Monitor,33841.0,30295.0,2.7,19968.0,10.478413758458673,Premium,26.73522814511716,675737088.0
1064,Noise Cancelling Earbuds,JBL,Tablet,29363.0,24904.0,3.1,14837.0,15.18577801995709,Premium,29.775334883923364,435658831.0
1065,4K Action Camera,Dell,Speaker,70568.0,66239.0,2.2,8539.0,6.134508559120281,Premium,19.91553583092176,602580152.0
1066,Wireless Bluetooth Headphones,JBL,Speaker,65252.0,64490.0,1.1,1263.0,1.1677802979219027,Premium,7.856240232177484,82413276.0
1067,Smart Fitness Watch,Dell,Laptop,39863.0,37638.0,1.9,13305.0,5.581617038356371,Premium,18.04234364657348,530377215.0
1068,Wireless Bluetooth Headphones,JBL,Speaker,40052.0,35930.0,2.1,10934.0,10.29162089283931,Premium,19.529420259532824,437928568.0
1069,Laptop with SSD Storage,Dell,Camera,2867.0,2006.9,2.8,10265.0,30.0,Premium,25.86245968073669,29429755.0
1070,Android Tablet,JBL,Camera,16421.0,13938.0,1.7,16339.0,15.120881797698068,Premium,16.49233132630379,268302719.0
1071,Wireless Bluetooth Headphones,Sony,Tablet,1974.0,1381.8,4.5,1351.0,30.000000000000004,Midrange,32.44203115471309,2666874.0
1072,Laptop with SSD Storage,Mi,Headphones,76711.0,76391.0,3.8,7190.0,0.4171500827782195,Premium,33.746224987789475,551552090.0
1073,Portable Bluetooth Speaker,LG,Speaker,66575.0,64731.0,1.3,19030.0,2.76980848666917,Premium,12.809971859772135,1266922250.0
1074,Portable Bluetooth Speaker,Boat,Tablet,67381.0,62425.0,2.9,16650.0,7.35518914827622,Premium,28.18865410562884,1121893650.0
1075,High Resolution Monitor,Apple,Smartphone,29440.0,26928.0,3.6,10885.0,8.532608695652174,Premium,33.46283822037893,320454400.0
1076,Wireless Bluetooth Headphones,HP,Smartphone,9627.0,5284.0,4.8,7434.0,45.11270385374468,Premium,42.78697852269242,71567118.0
1077,Smart Fitness Watch,Samsung,Headphones,70963.0,67519.0,1.0,1022.0,4.853233375139157,Premium,6.930494765951626,72524186.0
1078,Wireless Bluetooth Headphones,Boat,Headphones,23631.0,22502.0,2.0,2037.0,4.77762261436249,Premium,15.23944842756534,48136347.0
1079,Smart Fitness Watch,Samsung,Unknown,23304.0,20376.0,4.7,8756.0,12.564366632337794,Premium,42.66476069975446,204049824.0
1080,Smartphone with AMOLED Display,LG,Tablet,10792.0,6019.0,4.7,13558.0,44.227205337286875,Premium,44.719587318572856,146317936.0
1081,High Resolution Monitor,Boat,Smartphone,55097.0,54444.0,3.9,17443.0,1.1851824963246638,Premium,38.09032901295436,961056971.0
1082,Smartphone with AMOLED Display,JBL,Camera,58395.0,56760.0,4.1,1424.0,2.79989725147701,Premium,29.773901080081277,83154480.0
1083,Wireless Bluetooth Headphones,JBL,Headphones,14049.0,10942.0,1.4,4123.0,22.11545305715709,Premium,11.654410383191589,57924027.0
1084,High Resolution Monitor,HP,Laptop,63517.0,59482.0,3.1,16603.0,6.352630004565707,Premium,30.123936618436083,1054572751.0
1085,Smartphone with AMOLED Display,Samsung,Monitor,9345.0,36686.0,1.9,405.0,-292.57356875334403,Premium,11.412071003243291,3784725.0
1086,Noise Cancelling Earbuds,Apple,Tablet,20416.0,18971.0,1.7,9829.0,7.077782131661442,Premium,15.62843016234006,200668864.0
1087,Wireless Bluetooth Headphones,LG,Headphones,18967.0,15229.0,4.2,18702.0,19.707913744925396,Premium,41.31304471468861,354720834.0
1088,Smartphone with AMOLED Display,JBL,Monitor,75357.0,74708.0,1.5,9951.0,0.8612338601589766,Premium,13.80829322246844,749877507.0
1089,Noise Cancelling Earbuds,Mi,Smartwatch,74505.0,73942.0,2.9,8983.0,0.7556539829541641,Premium,26.399281439613013,669278415.0
1090,Noise Cancelling Earbuds,Sony,Headphones,27602.0,26486.0,4.8,17693.0,4.043185276429244,Premium,46.94870821460799,488362186.0
1091,Portable Bluetooth Speaker,Sony,Smartphone,11583.0,8647.0,1.7,12025.0,25.34749201415868,Premium,15.971204627719175,139285575.0
1092,Wireless Bluetooth Headphones,Dell,Speaker,31235.0,28532.0,4.9,4929.0,8.653753801824877,Premium,41.665161908480016,153957315.0
1093,Noise Cancelling Earbuds,Apple,Headphones,72834.0,67879.0,5.0,9522.0,6.80314139001016,Premium,45.80732602097023,693525348.0
1094,Portable Bluetooth Speaker,Sony,Tablet,31924.0,30786.0,3.2,12638.0,3.5647162009773212,Premium,30.222536162070806,403455512.0
1095,Smartphone with AMOLED Display,Dell,Speaker,13740.0,9305.0,1.7,8702.0,32.278020378457065,Premium,15.421419223742173,119565480.0
1096,Laptop with SSD Storage,Samsung,Smartwatch,46801.0,41887.0,2.3,10764.0,10.499775645819534,Premium,21.353327442536465,503765964.0
1097,Wireless Bluetooth Headphones,JBL,Laptop,1569.0,1098.3,2.7,12121.0,30.000000000000004,Midrange,25.387498608780326,19017849.0
1098,High Resolution Monitor,JBL,Speaker,8168.0,4149.0,2.2,14219.0,49.204211557296766,Premium,21.03729034738591,116140792.0
1099,Smart Fitness Watch,Mi,Monitor,30551.0,27217.0,2.1,1617.0,10.912899741415993,Premium,15.516786804998718,49400967.0
1100,Smart Fitness Watch,Boat,Camera,78209.0,73593.0,4.9,10248.0,5.902134025495787,Premium,45.25118355227466,801485832.0
1101,Smartphone with AMOLED Display,Sony,Headphones,39029.0,36783.0,1.6,17904.0,5.754695226626354,Premium,15.668536451892052,698775216.0
1102,Gaming Laptop,Samsung,Smartwatch,16034.0,11801.0,3.9,1583.0,26.400149681925907,Premium,28.734063432260047,25381822.0
1103,Gaming Laptop,OnePlus,Smartwatch,42729.0,41890.0,1.0,6704.0,1.963537644222893,Premium,8.81060879571578,286455216.0
1104,Smartphone with AMOLED Display,Sony,Speaker,41637.0,38112.0,3.4,7988.0,8.466027811802004,Premium,30.551790973238944,332596356.0
1105,Noise Cancelling Earbuds,Apple,Laptop,40625.0,37422.0,4.7,17959.0,7.884307692307692,Premium,46.0407410067241,729584375.0
1106,Wireless Bluetooth Headphones,Boat,Smartphone,62814.0,61100.0,2.2,9953.0,2.7286910561339828,Premium,20.2526054707207,625187742.0
1107,Smart Fitness Watch,Sony,Headphones,8733.0,7374.0,1.7,2613.0,15.56166265888011,Premium,13.376682720113084,22819329.0
1108,Smart Fitness Watch,Samsung,Smartwatch,9411.0,8497.0,3.6,3892.0,9.712039103177133,Premium,29.76096725139764,36627612.0
1109,Noise Cancelling Earbuds,Sony,Laptop,64053.0,60140.0,3.9,12336.0,6.109003481491889,Premium,36.73939680867871,790157808.0
1110,Smart Fitness Watch,Apple,Camera,73920.0,70507.0,3.8,6733.0,4.617153679653679,Premium,33.496713478939874,497703360.0
1111,High Resolution Monitor,OnePlus,Smartwatch,22051.0,18477.0,2.3,4431.0,16.207881728719787,Premium,19.31219432538237,97707981.0
1112,Wireless Bluetooth Headphones,LG,Laptop,16753.0,12917.0,2.0,17765.0,22.897391511968003,Premium,19.57008359465929,297617045.0
1113,Android Tablet,HP,Tablet,39268.0,39195.0,4.8,3515.0,0.18590200672303148,Premium,39.19238044226433,138027020.0
1114,Smart Fitness Watch,OnePlus,Smartphone,30377.0,27324.0,4.7,4454.0,10.050367054021134,Premium,39.48837699755308,135299158.0
1115,Smartphone with AMOLED Display,Dell,Smartphone,35075.0,34715.0,2.8,7769.0,1.0263720598717034,Premium,25.08247124141274,272497675.0
1116,High Resolution Monitor,Sony,Smartwatch,58444.0,57163.0,4.4,8384.0,2.1918417630552325,Premium,39.75047856673216,489994496.0
1117,Smart Fitness Watch,JBL,Monitor,48870.0,45032.0,2.8,13727.0,7.853488847963987,Premium,26.67613990083768,670838490.0
1118,High Resolution Monitor,Mi,Smartwatch,46397.0,43636.0,2.7,3534.0,5.950815785503373,Premium,22.060265161492822,163966998.0
1119,Portable Bluetooth Speaker,JBL,Speaker,24803.0,19952.0,1.6,755.0,19.558117969600453,Premium,10.604866201887255,18726265.0
1120,Android Tablet,OnePlus,Headphones,3079.0,2608.0,2.7,18909.0,15.297174407275088,Premium,26.588104636461757,58220811.0
1121,4K Action Camera,JBL,Laptop,1055.0,738.5,3.1,17211.0,30.0,Midrange,30.23542249127132,18157605.0
1122,Smartphone with AMOLED Display,Samsung,Smartwatch,39563.0,35945.0,1.1,18717.0,9.144908121224377,Premium,10.820964997388923,740500671.0
1123,Smartphone with AMOLED Display,JBL,Headphones,55387.0,54391.0,2.8,8302.0,1.798255908426165,Premium,25.268242087933682,459822874.0
1124,Wireless Bluetooth Headphones,Boat,Speaker,42581.0,41345.0,4.1,12907.0,2.90270308353491,Premium,38.80897046800459,549592967.0
1125,High Resolution Monitor,LG,Tablet,51782.0,49898.0,3.7,8984.0,3.6383299215943765,Premium,33.68225365710534,465209488.0
1126,Noise Cancelling Earbuds,Sony,Tablet,55157.0,53543.0,3.5,14385.0,2.926192505031093,Premium,33.50903776649555,793433445.0
1127,Smartphone with AMOLED Display,JBL,Headphones,17700.0,12706.0,4.6,7181.0,28.214689265536723,Premium,40.844932604015725,127103700.0
1128,High Resolution Monitor,Apple,Smartwatch,40415.0,38418.0,1.1,13445.0,4.9412346900903135,Premium,10.457080637331881,543379675.0
1129,High Resolution Monitor,LG,Smartphone,14549.0,13191.0,3.2,12875.0,9.333974843631864,Premium,30.281985255739837,187318375.0
1130,Laptop with SSD Storage,LG,Laptop,47125.0,44089.0,4.1,3414.0,6.4424403183023875,Premium,33.35732436522005,160884750.0
1131,Laptop with SSD Storage,JBL,Laptop,24900.0,24464.0,3.2,15005.0,1.751004016064257,Premium,30.771857280338157,373624500.0
1132,4K Action Camera,LG,Tablet,38006.0,36795.0,2.3,9501.0,3.1863389991054043,Premium,21.06629243801779,361095006.0
1133,Portable Bluetooth Speaker,Mi,Tablet,19522.0,16214.0,1.5,14245.0,16.944985144964654,Premium,14.346347166807448,278090890.0
1134,4K Action Camera,JBL,Smartphone,41439.0,36578.0,4.6,6457.0,11.730495427013201,Premium,40.35614477606381,267571623.0
1135,Smart Fitness Watch,Samsung,Monitor,41602.0,37619.0,2.9,6749.0,9.574058939474064,Premium,25.570163573213065,280771898.0
1136,Noise Cancelling Earbuds,OnePlus,Smartwatch,68459.0,65562.0,4.5,296.0,4.231729940548357,Premium,25.62179462461215,20263864.0
1137,Smart Fitness Watch,Boat,Tablet,8946.0,4375.0,3.3,9821.0,51.09546165884195,Premium,30.334854153777325,87858666.0
1138,Gaming Laptop,HP,Tablet,13843.0,12354.0,3.7,16952.0,10.75633894387055,Premium,36.03134032670243,234666536.0
1139,Smart Fitness Watch,Dell,Tablet,23085.0,19593.0,4.2,5283.0,15.126705653021444,Premium,36.004242395697304,121958055.0
1140,Wireless Bluetooth Headphones,LG,Laptop,78653.0,74123.0,3.6,13119.0,5.759475163057989,Premium,34.134815024993095,1031848707.0
1141,Smart Fitness Watch,Samsung,Smartwatch,31706.0,31601.0,2.6,7664.0,0.331167602346559,Premium,23.25549145739538,242994784.0
1142,4K Action Camera,Sony,Speaker,51728.0,48354.0,3.1,7511.0,6.522579647386328,Premium,27.66519676475311,388529008.0
1143,Smartphone with AMOLED Display,Sony,Smartwatch,24077.0,23922.0,4.2,5465.0,0.6437679112846285,Premium,36.146469939249656,131580805.0
1144,Smartphone with AMOLED Display,Dell,Headphones,58239.0,54988.0,2.5,12557.0,5.582170023523755,Premium,23.595282979185136,731307123.0
1145,Laptop with SSD Storage,Boat,Smartphone,53326.0,52607.0,2.6,4382.0,1.3483103926789934,Premium,21.802270621088905,233674532.0
1146,Noise Cancelling Earbuds,LG,Monitor,29853.0,25332.0,1.4,16449.0,15.144206612400762,Premium,13.591313058670924,491051997.0
1147,Noise Cancelling Earbuds,Mi,Tablet,23848.0,23056.0,4.7,17263.0,3.3210332103321036,Premium,45.85497983124021,411688024.0
1148,Wireless Bluetooth Headphones,Dell,Tablet,63521.0,62505.0,1.4,9408.0,1.599471041073031,Premium,12.809190739809472,597605568.0
1149,4K Action Camera,Boat,Smartwatch,37565.0,37208.0,3.6,13690.0,0.9503527219486224,Premium,34.28817826188152,514264850.0
1150,Laptop with SSD Storage,LG,Monitor,41001.0,38813.0,2.7,5069.0,5.336455208409551,Premium,23.033959460780117,207834069.0
1151,Gaming Laptop,Samsung,Tablet,51587.0,48073.0,2.6,19623.0,6.811793668947604,Premium,25.699722323439648,1012291701.0
1152,Noise Cancelling Earbuds,OnePlus,Monitor,7027.0,2080.0,3.7,11672.0,70.39988615340829,Premium,34.65062491811486,82019144.0
1153,Smartphone with AMOLED Display,Mi,Speaker,51017.0,50858.0,1.3,16891.0,0.31166081894270536,Premium,12.654974040869984,861728147.0
1154,Smart Fitness Watch,HP,Camera,32727.0,29045.0,3.4,7704.0,11.25064931096648,Premium,30.428724142364334,252128808.0
1155,Smart Fitness Watch,Sony,Smartphone,16992.0,12507.0,4.1,17509.0,26.39477401129944,Premium,40.05916244364758,297512928.0
1156,Laptop with SSD Storage,Apple,Monitor,31925.0,29960.0,4.3,17269.0,6.15505090054816,Premium,41.953922535905114,551312825.0
1157,4K Action Camera,Samsung,Laptop,25218.0,20905.0,1.7,19225.0,17.10286303434055,Premium,16.768831974663794,484816050.0
1158,4K Action Camera,Sony,Headphones,41436.0,40830.0,4.6,7975.0,1.4624963799594555,Premium,41.3272846335517,330452100.0
1159,Portable Bluetooth Speaker,JBL,Laptop,52709.0,52555.0,3.6,12069.0,0.2921702176098958,Premium,33.83452193072968,636144921.0
1160,Android Tablet,Apple,Tablet,15877.0,13780.0,4.5,6565.0,13.207784846003653,Premium,39.553470441276914,104232505.0
1161,Noise Cancelling Earbuds,Sony,Speaker,27989.0,27794.0,2.9,4870.0,0.6967022758941013,Premium,24.624058148038973,136306430.0
1162,4K Action Camera,Boat,Speaker,11454.0,8641.0,3.2,18909.0,24.55910598917409,Premium,31.51182771728801,216583686.0
1163,Smartphone with AMOLED Display,Mi,Laptop,21641.0,20718.0,4.7,9117.0,4.265052446744605,Premium,42.85462707563492,197300997.0
1164,Laptop with SSD Storage,Sony,Smartphone,74981.0,74633.0,4.6,1938.0,0.46411757645270135,Premium,34.8216672141162,145313178.0
1165,Gaming Laptop,HP,Laptop,46630.0,43342.0,2.8,11554.0,7.051254557152048,Premium,26.193645863583743,538763020.0
1166,Portable Bluetooth Speaker,OnePlus,Smartwatch,68716.0,68021.0,2.1,3232.0,1.011409278770592,Premium,16.97044813322341,222090112.0
1167,High Resolution Monitor,Boat,Tablet,33613.0,28830.0,2.6,3465.0,14.229613542379438,Premium,21.191966822716434,116469045.0
1168,Wireless Bluetooth Headphones,Samsung,Tablet,47200.0,44072.0,2.6,440.0,6.627118644067796,Premium,15.831516676161801,20768000.0
1169,Gaming Laptop,Samsung,Laptop,79140.0,76579.0,2.1,16845.0,3.236037402072277,Premium,20.43692388963815,1333113300.0
1170,High Resolution Monitor,Samsung,Headphones,34995.0,34162.0,2.1,5413.0,2.3803400485783683,Premium,18.053161287365917,189427935.0
1171,Smart Fitness Watch,Samsung,Headphones,30525.0,30105.0,4.4,11663.0,1.375921375921376,Premium,41.202754798693135,356013075.0
1172,Wireless Bluetooth Headphones,OnePlus,Tablet,49456.0,48920.0,1.3,5755.0,1.083791653186671,Premium,11.255397488409436,284619280.0
1173,Noise Cancelling Earbuds,Sony,Camera,77509.0,75422.0,3.7,5012.0,2.692590537873021,Premium,31.52322232387497,388475108.0
1174,Smartphone with AMOLED Display,LG,Headphones,28129.0,24883.0,1.7,19547.0,11.539692132674464,Premium,16.797068039263078,549837563.0
1175,Wireless Bluetooth Headphones,Sony,Laptop,26238.0,24828.0,2.4,16126.0,5.373885204664989,Premium,23.25180039595324,423113988.0
1176,Android Tablet,JBL,Headphones,59464.0,55127.0,1.2,6752.0,7.293488497242029,Premium,10.58129055548981,401500928.0
1177,High Resolution Monitor,Mi,Tablet,54830.0,49955.0,2.1,5.0,8.891118001094291,Premium,3.7626948853789157,274150.0
1178,Noise Cancelling Earbuds,Apple,Smartphone,68499.0,66188.0,4.1,4776.0,3.3737718798814584,Premium,34.73342885489884,327151224.0
1179,Android Tablet,LG,Monitor,60582.0,57911.0,4.5,7038.0,4.408900333432372,Premium,39.866496271236585,426376116.0
1180,Smart Fitness Watch,LG,Headphones,48101.0,47095.0,1.9,6414.0,2.091432610548637,Premium,16.6561491263945,308519814.0
1181,Android Tablet,Sony,Smartwatch,9765.0,9335.0,2.9,3970.0,4.403481822836661,Premium,24.03164237028063,38767050.0
1182,Portable Bluetooth Speaker,LG,Smartphone,3626.0,2538.2,2.9,11050.0,30.000000000000004,Premium,26.99980098170747,40067300.0
1183,Portable Bluetooth Speaker,Dell,Camera,3959.0,2771.3,4.5,2606.0,29.999999999999993,Premium,35.39679936270076,10317154.0
1184,Laptop with SSD Storage,Dell,Smartwatch,60589.0,60301.0,4.1,16482.0,0.4753338064665203,Premium,39.811347785498555,998627898.0
1185,Gaming Laptop,JBL,Laptop,27894.0,26739.0,3.1,525.0,4.140675414067541,Premium,19.422433759486903,14644350.0
1186,Gaming Laptop,Apple,Monitor,5063.0,3627.0,3.7,6337.0,28.362630851273945,Premium,32.39097859892821,32084231.0
1187,Noise Cancelling Earbuds,HP,Laptop,11128.0,8526.0,4.4,1180.0,23.382458662832494,Premium,31.126113991268397,13131040.0
1188,Smart Fitness Watch,OnePlus,Monitor,47888.0,45589.0,1.0,13057.0,4.800785165385901,Premium,9.477156251746578,625273616.0
1189,4K Action Camera,Sony,Monitor,11521.0,9944.0,2.6,5922.0,13.688047912507596,Premium,22.58515572632011,68227362.0
1190,Portable Bluetooth Speaker,OnePlus,Laptop,11511.0,9794.0,4.6,3071.0,14.916167144470508,Premium,36.93838683363079,35350281.0
1191,Noise Cancelling Earbuds,HP,Smartwatch,13869.0,9687.0,4.0,2792.0,30.153579926454682,Premium,31.73948626378071,38722248.0
1192,4K Action Camera,Sony,Smartwatch,38160.0,35419.0,3.2,13844.0,7.182914046121593,Premium,30.5141741939362,528287040.0
1193,Gaming Laptop,Sony,Monitor,71858.0,68136.0,3.1,14.0,5.179659884772747,Premium,8.394955623416852,1006012.0
1194,Laptop with SSD Storage,Apple,Smartwatch,45637.0,43591.0,2.4,18799.0,4.483204417468283,Premium,23.619869157163297,857929963.0
1195,Android Tablet,OnePlus,Monitor,52611.0,51136.0,3.1,2685.0,2.8035962061165915,Premium,24.47700596895787,141260535.0
1196,Portable Bluetooth Speaker,Dell,Tablet,13815.0,10953.0,3.6,16212.0,20.71661237785016,Premium,34.89684720678025,223968780.0
1197,Noise Cancelling Earbuds,Samsung,Monitor,71995.0,68698.0,2.7,9428.0,4.579484686436558,Premium,24.709172378757334,678768860.0
1198,Wireless Bluetooth Headphones,OnePlus,Tablet,25204.0,22562.0,3.9,8159.0,10.482463101095064,Premium,35.12729784703679,205639436.0
1199,4K Action Camera,Mi,Smartphone,60235.0,58695.0,4.4,4100.0,2.5566531086577573,Premium,36.60353895172507,246963500.0
1200,Android Tablet,Mi,Speaker,44090.0,42816.0,1.6,6374.0,2.889544114311635,Premium,14.016222992042604,281029660.0
1201,Portable Bluetooth Speaker,Sony,Smartphone,68880.0,66243.0,2.8,6004.0,3.828397212543554,Premium,24.360973656639434,413555520.0
1202,Gaming Laptop,Samsung,Laptop,75448.0,72334.0,2.6,5521.0,4.127345986639805,Premium,22.40288802047426,416548408.0
1203,Smart Fitness Watch,Boat,Speaker,5936.0,5054.0,3.7,11412.0,14.858490566037736,Premium,34.56728084154832,67741632.0
1204,4K Action Camera,HP,Headphones,77429.0,72687.0,2.0,11755.0,6.124320345090341,Premium,18.744238055077616,910177895.0
1205,Gaming Laptop,JBL,Laptop,3192.0,702.0,3.6,19681.0,78.00751879699249,Premium,35.59485524925215,62821752.0
1206,Portable Bluetooth Speaker,Samsung,Camera,21972.0,17127.0,4.5,19017.0,22.050791916985254,Premium,44.33913530144726,417841524.0
1207,4K Action Camera,JBL,Smartphone,6112.0,4416.0,2.7,3890.0,27.748691099476442,Premium,22.319337977058296,23775680.0
1208,Android Tablet,OnePlus,Smartwatch,954.0,464.0,4.6,17175.0,51.36268343815513,Midrange,44.855834361969634,16384950.0
1209,Portable Bluetooth Speaker,OnePlus,Smartphone,54933.0,53354.0,5.0,9191.0,2.8744106456956655,Premium,45.63044409764296,504889203.0
1210,High Resolution Monitor,JBL,Smartwatch,17443.0,14428.0,1.4,151.0,17.284870721779512,Premium,7.033432729184787,2633893.0
1211,Noise Cancelling Earbuds,HP,Speaker,56234.0,53817.0,1.9,19447.0,4.29811146281609,Premium,18.76344908039232,1093582598.0
1212,Android Tablet,Samsung,Camera,67634.0,64298.0,4.8,13861.0,4.932430434396902,Premium,45.77715149989406,937474874.0
1213,4K Action Camera,Boat,Speaker,29387.0,24674.0,4.8,18475.0,16.037703746554598,Premium,47.15629378344238,542924825.0
1214,Smart Fitness Watch,Sony,Camera,11918.0,7537.0,1.4,15032.0,36.75952340996812,Premium,13.465204289078967,179151376.0
1215,Gaming Laptop,Apple,Smartphone,8746.0,7392.0,1.1,4599.0,15.481362908758289,Premium,9.277192740724907,40222854.0
1216,Wireless Bluetooth Headphones,OnePlus,Smartwatch,49167.0,46083.0,1.6,12274.0,6.272499847458661,Premium,15.064511924260353,603475758.0
1217,Gaming Laptop,Mi,Speaker,51328.0,47590.0,5.0,12218.0,7.282574812967581,Premium,47.05373698158261,627125504.0
1218,4K Action Camera,HP,Camera,60401.0,56378.0,1.7,2977.0,6.6604857535471265,Premium,13.598312262514723,179813777.0
1219,Gaming Laptop,Apple,Monitor,27500.0,26265.0,3.0,17226.0,4.490909090909091,Premium,29.26269959833911,473715000.0
1220,Noise Cancelling Earbuds,Boat,Laptop,61765.0,58453.0,4.4,3793.0,5.36226017971343,Premium,36.26117506217783,234274645.0
1221,Portable Bluetooth Speaker,LG,Laptop,39448.0,37291.0,1.1,1659.0,5.467957817886838,Premium,8.156030169485648,65444232.0
1222,Wireless Bluetooth Headphones,Sony,Speaker,20998.0,19108.0,3.4,5162.0,9.000857224497572,Premium,29.067528488590806,108391676.0
1223,Smartphone with AMOLED Display,OnePlus,Smartwatch,42770.0,38400.0,2.1,10705.0,10.21744213233575,Premium,19.484975183001985,457852850.0
1224,4K Action Camera,Sony,Monitor,51960.0,49163.0,4.4,16040.0,5.382986913010008,Premium,42.60477418391411,833438400.0
1225,Laptop with SSD Storage,Apple,Speaker,54210.0,49483.0,2.1,4270.0,8.719793396052388,Premium,17.55516686876708,231476700.0
1226,Smartphone with AMOLED Display,Sony,Smartphone,35750.0,31436.0,3.7,13286.0,12.067132867132866,Premium,35.12980315258785,474974500.0
1227,Gaming Laptop,LG,Camera,56763.0,53580.0,3.7,3603.0,5.6075260292796365,Premium,30.302258589294446,204517089.0
1228,4K Action Camera,Apple,Tablet,34057.0,30587.0,1.9,13772.0,10.18880112752151,Premium,18.10788432254293,469033004.0
1229,High Resolution Monitor,OnePlus,Smartphone,78312.0,76797.0,1.1,17600.0,1.934569414649096,Premium,10.753282097353368,1378291200.0
1230,Laptop with SSD Storage,Samsung,Laptop,70547.0,66388.0,2.6,2291.0,5.895360539781989,Premium,20.11666820237004,161623177.0
1231,Wireless Bluetooth Headphones,Mi,Camera,72315.0,70054.0,2.2,13123.0,3.1265989075572147,Premium,20.860835366978183,948989745.0
1232,Smart Fitness Watch,Apple,Speaker,31690.0,28836.0,4.2,3811.0,9.005995582202587,Premium,34.63281891205119,120770590.0
1233,High Resolution Monitor,Dell,Smartphone,56416.0,54823.0,4.2,13347.0,2.823667044809983,Premium,39.89631172745931,752984352.0
1234,Smartphone with AMOLED Display,LG,Headphones,13461.0,11722.0,2.8,13851.0,12.918802466384369,Premium,26.70131773546247,186448311.0
1235,Portable Bluetooth Speaker,Apple,Tablet,32452.0,30831.0,3.4,15513.0,4.995069641316405,Premium,32.80829361157278,503427876.0
1236,Noise Cancelling Earbuds,Apple,Smartwatch,21136.0,16545.0,3.4,5142.0,21.72123391370174,Premium,29.05433227563471,108681312.0
1237,Smart Fitness Watch,Dell,Monitor,66843.0,63514.0,4.3,12194.0,4.9803270349924444,Premium,40.457759635795085,815083542.0
1238,High Resolution Monitor,OnePlus,Monitor,55948.0,52357.0,2.7,7526.0,6.4184599985701,Premium,24.10087995459324,421064648.0
1239,Portable Bluetooth Speaker,Apple,Smartwatch,26631.0,21770.0,2.1,19362.0,18.253163606323458,Premium,20.72935054575714,515629422.0
1240,Portable Bluetooth Speaker,Mi,Headphones,11063.0,7990.0,2.1,13513.0,27.77727560336256,Premium,19.974111074635452,149494319.0
1241,4K Action Camera,Sony,Laptop,69744.0,68876.0,3.1,12084.0,1.2445515026382197,Premium,29.13913290872651,842786496.0
1242,High Resolution Monitor,OnePlus,Camera,19487.0,14916.0,2.8,13349.0,23.456663416636733,Premium,26.597960658719504,260131963.0
1243,Wireless Bluetooth Headphones,Mi,Smartwatch,12257.0,11083.0,2.8,15068.0,9.578200212123685,Premium,26.93710581077083,184688476.0
1244,Gaming Laptop,OnePlus,Headphones,4679.0,3275.3,1.4,4595.0,29.999999999999993,Premium,11.806118294556104,21500005.0
1245,Laptop with SSD Storage,Mi,Speaker,28259.0,27080.0,3.9,15402.0,4.172122155773382,Premium,37.605038541035384,435245118.0
1246,Laptop with SSD Storage,LG,Tablet,27405.0,25653.0,1.9,9955.0,6.392993979200876,Premium,17.491268260626214,272816775.0
1247,Smartphone with AMOLED Display,Mi,Monitor,1177.0,823.9,1.8,18554.0,30.000000000000004,Midrange,17.691290232290456,21838058.0
1248,Smartphone with AMOLED Display,JBL,Tablet,48653.0,44725.0,2.7,13996.0,8.073500092491727,Premium,25.775815409785746,680947388.0
1249,Laptop with SSD Storage,Mi,Headphones,51867.0,47445.0,1.9,19405.0,8.52565214876511,Premium,18.759341393611965,1006479135.0
